date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:22:36	225974/225974	---M--	200	added ('OK')	image/jpeg	etag:%22372b6-57a7e59a4e500%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/img/breadboard_1.jpg	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/img/breadboard_1.jpg	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/)
10:22:39	60681/60681	---M-Z	200	added ('OK')	application/javascript	etag:%22ed09-502f81d2a2700-gzip%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/js/bootstrap.js	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/js/bootstrap.js	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/)
10:22:39	1386/1386	---M-Z	200	added ('OK')	application/javascript	etag:%2256a-502f81d2a2700-gzip%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/js/jquery.metisMenu.js	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/js/jquery.metisMenu.js	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/)
10:22:39	3573/3573	---M-Z	200	added ('OK')	application/javascript	etag:%22df5-57b166c98bf40-gzip%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/js/custom.js	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/js/custom.js	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/)
10:22:43	293285/293285	---MCZ	200	added ('OK')	application/javascript	etag:%22479a5-502f81d2a2700-gzip%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/js/jquery-1.10.2.js	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/js/jquery-1.10.2.js	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/)
10:22:43	20335/20335	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224f6f-502f81d2a2700%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/fonts/glyphicons-halflings-regular.eot	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/fonts/glyphicons-halflings-regular.eot	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/css/bootstrap.css)
10:22:46	20335/20335	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224f6f-502f81d2a2700%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/fonts/glyphicons-halflings-regular.eot?	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/fonts/glyphicons-halflings-regulard41d.eot	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/css/bootstrap.css)
10:22:47	23320/23320	---M--	200	added ('OK')	application/font-woff	etag:%225b18-502f81d2a2700%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/fonts/glyphicons-halflings-regular.woff	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/fonts/glyphicons-halflings-regular.woff	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/css/bootstrap.css)
10:22:48	62927/62927	---M--	200	added ('OK')	image/svg+xml	etag:%22f5cf-502f81d2a2700%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/fonts/glyphicons-halflings-regular.svg	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/fonts/glyphicons-halflings-regular.svg	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/css/bootstrap.css)
10:22:54	41280/41280	---M--	200	added ('OK')	application/font-sfnt	etag:%22a140-502f81d2a2700%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/fonts/glyphicons-halflings-regular.ttf	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/fonts/glyphicons-halflings-regular.ttf	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/css/bootstrap.css)
